Timestamp,Ticker,Setor,Preço Estimado,ROI %,Volatilidade %,Skewness,Curtose,Autocorrelação,Entropia,Índice Fractal,Margem de Erro %,Confiabilidade %,Previsibilidade %
2025-07-22 10:50,NASDAQ,Índice,14022.4,0.16,1.24,-0.158,3.032,0.841,0.605,1.144,0.62,98.13,99.274
2025-07-22 10:50,DXY,Índice,105.67,0.64,1.97,0.053,3.753,0.605,0.64,1.14,1.44,98.84,99.265
2025-07-22 11:00,IBOV,Índice,121806.9,-0.97,1.11,0.073,2.355,0.602,0.773,1.137,1.03,98.54,99.888
2025-07-22 11:00,S&P500,Índice,4462.2,-0.84,1.34,0.124,2.409,0.629,0.803,1.21,1.41,98.22,99.924
2025-07-22 11:00,NASDAQ,Índice,13872.6,-0.91,2.25,-0.163,3.966,0.889,0.648,1.171,1.23,98.1,99.787
2025-07-22 11:00,DXY,Índice,106.0,0.95,2.4299999999999997,-0.087,3.363,0.632,0.685,1.215,1.47,99.08,99.699
2025-07-22 11:10,IBOV,Índice,124377.6,1.1199999999999999,1.6500000000000001,0.021,3.658,0.797,0.634,1.285,0.7000000000000001,99.27,99.991
2025-07-22 11:10,S&P500,Índice,4496.85,-0.06999999999999999,1.81,-0.094,4.451,0.905,0.761,1.12,1.49,99.41,99.438
2025-07-22 11:10,NASDAQ,Índice,14270.2,1.9300000000000002,1.52,-0.115,2.403,0.737,0.817,1.231,0.91,99.12,99.252
2025-07-22 11:10,DXY,Índice,106.64,1.5599999999999998,1.8599999999999999,-0.063,4.608,0.775,0.776,1.11,0.65,99.35,99.843
2025-07-22 11:20,IBOV,Índice,124968.0,1.6,1.95,0.098,2.535,0.684,0.679,1.215,1.34,98.73,99.508
2025-07-22 11:20,S&P500,Índice,4484.25,-0.35000000000000003,2.39,0.058,2.376,0.644,0.748,1.118,0.72,98.79,99.413
2025-07-22 11:20,NASDAQ,Índice,14183.4,1.31,1.21,0.058,2.887,0.796,0.633,1.246,1.21,98.4,99.675
2025-07-22 11:20,DXY,Índice,105.62,0.59,2.98,0.004,3.593,0.882,0.783,1.231,1.01,98.28,99.591
2025-07-22 11:30,IBOV,Índice,123000.0,-0.0,2.74,0.187,2.57,0.618,0.662,1.223,1.01,98.4,99.234
2025-07-22 11:30,S&P500,Índice,4533.75,0.75,2.13,0.101,2.249,0.696,0.633,1.115,1.08,98.34,99.732
2025-07-22 11:30,NASDAQ,Índice,14110.6,0.79,1.41,-0.109,3.946,0.942,0.633,1.188,0.95,98.67,99.401
2025-07-22 11:30,DXY,Índice,104.41,-0.5599999999999999,1.54,-0.168,2.535,0.829,0.685,1.174,0.8699999999999999,98.28,99.006
2025-07-22 11:40,IBOV,Índice,125312.4,1.8800000000000001,2.5700000000000003,0.122,4.001,0.673,0.828,1.178,0.97,98.99,99.394
2025-07-22 11:40,S&P500,Índice,4470.75,-0.65,1.23,0.013,4.926,0.919,0.661,1.186,1.34,98.93,99.205
2025-07-22 11:40,NASDAQ,Índice,14145.6,1.04,2.5700000000000003,-0.019,4.897,0.64,0.829,1.243,1.23,98.98,99.734
2025-07-22 11:40,DXY,Índice,105.43,0.41000000000000003,1.13,0.12,2.501,0.72,0.672,1.206,0.88,98.38,99.615
2025-07-22 11:50,IBOV,Índice,122274.3,-0.59,1.27,0.02,2.069,0.947,0.728,1.206,0.72,98.37,99.499
2025-07-22 11:50,S&P500,Índice,4495.95,-0.09,0.8,0.095,4.271,0.772,0.678,1.105,0.58,98.68,99.672
2025-07-22 11:50,NASDAQ,Índice,14158.2,1.13,2.29,-0.18,2.909,0.929,0.84,1.211,0.63,98.71,99.259
2025-07-22 11:50,DXY,Índice,106.41,1.34,2.19,0.163,3.053,0.814,0.645,1.119,0.8200000000000001,99.23,99.585
2025-07-22 12:00,IBOV,Índice,124488.3,1.21,0.88,-0.182,3.38,0.899,0.631,1.145,1.35,98.0,99.441
2025-07-22 12:00,S&P500,Índice,4471.2,-0.64,1.6500000000000001,-0.102,2.019,0.688,0.75,1.202,1.49,98.64,99.602
2025-07-22 12:00,NASDAQ,Índice,14226.8,1.6199999999999999,1.39,-0.032,4.58,0.628,0.682,1.114,1.23,99.44,99.827
2025-07-22 12:00,DXY,Índice,106.35,1.29,2.7199999999999998,0.184,2.647,0.622,0.668,1.184,0.74,98.5,99.06
2025-07-22 12:10,IBOV,Índice,123664.2,0.54,0.97,-0.065,2.954,0.702,0.761,1.149,0.74,98.89,99.189
2025-07-22 12:10,S&P500,Índice,4456.8,-0.96,1.4200000000000002,0.074,4.212,0.848,0.637,1.135,0.74,98.04,99.201
2025-07-22 12:10,NASDAQ,Índice,14250.6,1.79,1.44,-0.196,4.378,0.767,0.752,1.256,1.21,99.13,99.812
2025-07-22 12:10,DXY,Índice,106.86,1.77,2.2399999999999998,0.059,4.121,0.853,0.647,1.271,1.3,98.69,99.665
2025-07-22 12:20,IBOV,Índice,123873.3,0.7100000000000001,0.89,-0.002,4.229,0.883,0.841,1.262,1.31,99.33,99.031
2025-07-22 12:20,S&P500,Índice,4516.65,0.37,0.84,-0.092,2.352,0.91,0.667,1.127,1.2,99.17,99.882
2025-07-22 12:20,NASDAQ,Índice,14224.0,1.6,2.55,-0.191,4.288,0.706,0.848,1.266,1.37,98.67,99.13
2025-07-22 12:20,DXY,Índice,105.04,0.04,1.8499999999999999,-0.088,3.457,0.644,0.693,1.294,1.21,99.2,99.898
2025-07-22 12:30,IBOV,Índice,124057.8,0.86,1.25,-0.115,3.545,0.843,0.679,1.181,0.7799999999999999,98.05,99.07
2025-07-22 12:30,S&P500,Índice,4581.9,1.82,2.76,-0.162,2.779,0.676,0.759,1.212,1.23,98.88,99.17
2025-07-22 12:30,NASDAQ,Índice,14008.4,0.06,2.0,-0.018,2.361,0.899,0.75,1.108,0.9299999999999999,98.43,99.251
2025-07-22 12:30,DXY,Índice,104.82,-0.16999999999999998,2.33,-0.167,2.592,0.669,0.714,1.125,1.37,98.35,99.68
2025-07-22 12:40,IBOV,Índice,122089.8,-0.74,1.71,0.027,2.29,0.762,0.801,1.219,1.2,98.12,99.117
2025-07-22 12:40,S&P500,Índice,4489.2,-0.24,2.83,0.084,3.133,0.783,0.688,1.212,1.34,98.33,99.358
2025-07-22 12:40,NASDAQ,Índice,13914.6,-0.61,2.86,0.073,2.51,0.753,0.803,1.138,0.69,99.46,99.365
2025-07-22 12:40,DXY,Índice,105.34,0.32,2.78,-0.002,2.473,0.69,0.606,1.273,0.5499999999999999,99.04,99.847
2025-07-22 12:50,IBOV,Índice,124131.6,0.9199999999999999,1.28,0.145,4.687,0.925,0.729,1.224,1.32,99.09,99.212
2025-07-22 12:50,S&P500,Índice,4506.3,0.13999999999999999,1.77,-0.074,3.647,0.659,0.675,1.257,1.13,98.97,99.404
2025-07-22 12:50,NASDAQ,Índice,13937.0,-0.44999999999999996,2.01,0.143,2.934,0.637,0.683,1.105,0.95,99.34,99.779
2025-07-22 12:50,DXY,Índice,105.03,0.03,1.66,-0.108,3.606,0.827,0.622,1.189,0.52,98.69,99.728
2025-07-22 13:00,IBOV,Índice,123123.0,0.1,1.1900000000000002,0.097,4.585,0.88,0.732,1.227,1.4200000000000002,99.37,99.634
2025-07-22 13:00,S&P500,Índice,4542.3,0.9400000000000001,0.77,0.057,4.835,0.782,0.628,1.131,1.05,98.94,99.775
2025-07-22 13:00,NASDAQ,Índice,14099.4,0.7100000000000001,0.75,-0.064,4.219,0.729,0.709,1.127,1.32,99.02,99.567
2025-07-22 13:00,DXY,Índice,105.61,0.58,2.64,-0.178,4.902,0.811,0.692,1.289,0.66,98.91,99.496
2025-07-22 13:10,IBOV,Índice,124082.4,0.88,1.8499999999999999,-0.022,3.251,0.753,0.745,1.179,1.13,98.64,99.321
2025-07-22 13:10,S&P500,Índice,4572.0,1.6,2.85,0.039,2.597,0.928,0.818,1.246,1.34,99.08,99.206
2025-07-22 13:10,NASDAQ,Índice,14018.2,0.13,2.08,0.073,2.933,0.896,0.604,1.226,0.73,99.02,99.141
2025-07-22 13:10,DXY,Índice,104.94,-0.06,2.32,0.065,2.32,0.765,0.609,1.157,0.6,99.38,99.683
2025-07-22 13:20,IBOV,Índice,124746.6,1.4200000000000002,0.53,0.003,3.434,0.65,0.626,1.269,1.01,98.69,99.856
2025-07-22 13:20,S&P500,Índice,4531.5,0.7000000000000001,1.35,-0.094,4.641,0.791,0.77,1.104,1.02,99.31,99.408
2025-07-22 13:20,NASDAQ,Índice,14268.8,1.92,1.77,-0.04,2.809,0.904,0.687,1.106,0.5599999999999999,98.84,99.131
2025-07-22 13:20,DXY,Índice,105.76,0.72,1.4500000000000002,0.198,2.942,0.789,0.663,1.234,1.17,98.4,99.975
2025-07-22 13:30,IBOV,Índice,123344.4,0.27999999999999997,2.8400000000000003,-0.126,4.191,0.63,0.788,1.268,1.18,98.55,99.059
2025-07-22 13:30,S&P500,Índice,4458.15,-0.9299999999999999,1.59,0.198,2.413,0.821,0.835,1.127,1.43,98.93,99.123
2025-07-22 13:30,NASDAQ,Índice,13970.6,-0.21,1.8399999999999999,0.016,4.682,0.655,0.772,1.195,0.76,98.25,99.816
2025-07-22 13:30,DXY,Índice,106.45,1.38,1.31,-0.04,4.521,0.861,0.835,1.106,1.16,99.49,99.4
2025-07-22 13:40,IBOV,Índice,124205.4,0.98,2.6100000000000003,0.118,3.206,0.665,0.748,1.249,0.66,98.14,99.166
2025-07-22 13:40,S&P500,Índice,4508.55,0.19,2.13,-0.15,2.932,0.708,0.78,1.144,0.7000000000000001,98.6,99.261
2025-07-22 13:40,NASDAQ,Índice,13876.8,-0.88,2.73,-0.034,2.544,0.891,0.77,1.117,0.98,98.37,99.176
2025-07-22 13:40,DXY,Índice,105.48,0.45999999999999996,2.25,0.004,2.44,0.83,0.8,1.167,0.9199999999999999,98.81,99.307
2025-07-22 13:50,IBOV,Índice,124057.8,0.86,2.13,0.069,3.471,0.907,0.748,1.266,0.6799999999999999,98.85,99.269
2025-07-22 13:50,S&P500,Índice,4586.4,1.92,2.85,0.003,3.257,0.841,0.666,1.205,1.44,99.03,99.767
2025-07-22 13:50,NASDAQ,Índice,14105.0,0.75,2.53,0.178,4.882,0.602,0.64,1.151,1.17,99.12,99.066
2025-07-22 13:50,DXY,Índice,105.39,0.37,1.48,0.068,2.107,0.603,0.796,1.251,0.5499999999999999,98.76,99.665
2025-07-22 14:00,IBOV,Índice,121893.0,-0.8999999999999999,0.7100000000000001,0.117,3.41,0.774,0.706,1.211,0.76,99.19,99.882
2025-07-22 14:00,S&P500,Índice,4559.4,1.32,0.64,0.019,4.013,0.683,0.71,1.283,0.83,98.49,99.412
2025-07-22 14:00,NASDAQ,Índice,14268.8,1.92,1.4000000000000001,-0.023,2.925,0.684,0.668,1.257,1.13,98.14,99.196
2025-07-22 14:00,DXY,Índice,106.91,1.82,2.41,-0.137,4.382,0.809,0.655,1.212,1.1400000000000001,98.54,99.596
2025-07-22 14:10,IBOV,Índice,125250.9,1.83,1.87,0.19,2.246,0.623,0.635,1.279,1.31,99.18,99.452
2025-07-22 14:10,S&P500,Índice,4578.3,1.7399999999999998,0.51,0.197,4.417,0.913,0.827,1.261,1.3599999999999999,98.89,99.907
2025-07-22 14:10,NASDAQ,Índice,14252.0,1.7999999999999998,2.21,0.113,2.414,0.712,0.733,1.152,0.73,98.85,99.096
2025-07-22 14:10,DXY,Índice,104.62,-0.36,1.08,0.018,3.169,0.909,0.719,1.273,0.6799999999999999,98.31,99.899
2025-07-22 14:20,IBOV,Índice,123135.3,0.11,0.5499999999999999,0.163,3.951,0.932,0.679,1.142,1.11,98.95,99.328
2025-07-22 14:20,S&P500,Índice,4483.35,-0.37,1.0,-0.132,2.068,0.936,0.743,1.162,0.86,99.25,99.969
2025-07-22 14:20,NASDAQ,Índice,14273.0,1.95,1.9,0.034,3.062,0.651,0.81,1.272,0.89,98.81,99.328
2025-07-22 14:20,DXY,Índice,104.5,-0.48,2.36,-0.121,4.909,0.883,0.73,1.291,0.5700000000000001,98.51,99.367
2025-07-22 14:30,IBOV,Índice,123455.1,0.37,0.9299999999999999,0.092,4.711,0.727,0.601,1.273,0.8999999999999999,98.47,99.487
2025-07-22 14:30,S&P500,Índice,4589.1,1.9800000000000002,2.23,-0.131,4.0,0.891,0.699,1.285,1.3,98.04,99.044
2025-07-22 14:30,NASDAQ,Índice,14260.4,1.8599999999999999,1.6199999999999999,-0.146,4.495,0.779,0.78,1.162,0.79,98.31,99.174
2025-07-22 14:30,DXY,Índice,105.68,0.65,2.45,0.193,2.904,0.704,0.669,1.261,1.04,98.34,99.495
2025-07-22 14:40,IBOV,Índice,122963.1,-0.03,2.15,0.179,4.882,0.701,0.839,1.123,1.32,99.44,99.834
2025-07-22 14:40,S&P500,Índice,4542.75,0.95,2.26,-0.162,4.017,0.823,0.614,1.123,0.69,98.8,99.595
2025-07-22 14:40,NASDAQ,Índice,14179.2,1.28,2.41,0.044,3.624,0.776,0.619,1.163,1.21,98.17,99.145
2025-07-22 14:40,DXY,Índice,104.62,-0.36,0.58,0.177,3.5,0.698,0.71,1.239,1.41,99.14,99.51
2025-07-22 14:50,IBOV,Índice,124316.1,1.0699999999999998,0.59,0.008,4.479,0.647,0.765,1.251,1.4500000000000002,98.26,99.033
2025-07-22 14:50,S&P500,Índice,4533.3,0.74,2.86,-0.015,4.727,0.665,0.627,1.178,1.29,99.04,99.096
2025-07-22 14:50,NASDAQ,Índice,14084.0,0.6,0.62,-0.19,4.809,0.949,0.843,1.135,1.06,98.57,99.025
2025-07-22 14:50,DXY,Índice,104.79,-0.2,1.02,0.075,3.797,0.867,0.701,1.127,1.31,99.48,99.246
2025-07-22 15:00,IBOV,Índice,123479.7,0.38999999999999996,2.06,-0.007,3.185,0.847,0.724,1.285,1.38,98.9,99.173
2025-07-22 15:00,S&P500,Índice,4459.5,-0.8999999999999999,0.89,0.196,3.715,0.651,0.616,1.116,0.9400000000000001,98.91,99.08
2025-07-22 15:00,NASDAQ,Índice,14273.0,1.95,2.65,-0.148,4.889,0.711,0.777,1.273,1.09,98.71,99.791
2025-07-22 15:00,DXY,Índice,104.21,-0.75,2.67,0.176,3.731,0.621,0.723,1.266,1.24,99.24,99.054
2025-07-22 15:10,IBOV,Índice,124008.6,0.8200000000000001,1.5,-0.042,3.156,0.654,0.815,1.108,0.98,98.53,99.17
2025-07-22 15:10,S&P500,Índice,4513.05,0.29,1.34,0.155,2.425,0.823,0.619,1.187,1.01,98.24,99.892
2025-07-22 15:10,NASDAQ,Índice,14004.2,0.03,2.87,0.131,3.38,0.944,0.747,1.284,1.1900000000000002,98.01,99.755
2025-07-22 15:10,DXY,Índice,105.81,0.77,2.9899999999999998,-0.028,4.557,0.711,0.838,1.113,1.0,99.05,99.399
2025-07-22 15:20,IBOV,Índice,122594.1,-0.33,2.81,0.035,3.48,0.944,0.752,1.266,1.49,99.12,99.325
2025-07-22 15:20,S&P500,Índice,4571.1,1.58,2.33,0.004,4.026,0.901,0.806,1.102,0.5499999999999999,98.17,99.265
2025-07-22 15:20,NASDAQ,Índice,13867.0,-0.95,0.52,0.152,3.331,0.748,0.607,1.119,0.51,98.09,99.918
2025-07-22 15:20,DXY,Índice,105.03,0.03,2.33,-0.137,4.86,0.856,0.617,1.171,1.05,99.31,99.827
2025-07-22 15:30,IBOV,Índice,123086.1,0.06999999999999999,2.09,-0.045,3.28,0.928,0.765,1.262,0.7000000000000001,99.1,99.962
2025-07-22 15:30,S&P500,Índice,4590.0,2.0,0.51,-0.119,3.737,0.882,0.738,1.175,0.74,98.11,99.713
2025-07-22 15:30,NASDAQ,Índice,13987.4,-0.09,2.39,-0.166,4.522,0.913,0.743,1.138,1.01,98.61,99.589
2025-07-22 15:30,DXY,Índice,106.15,1.0999999999999999,0.65,0.051,3.882,0.85,0.777,1.229,0.8200000000000001,98.74,99.849
2025-07-22 15:40,IBOV,Índice,124107.0,0.8999999999999999,1.76,-0.011,3.388,0.8,0.746,1.241,0.9900000000000001,98.49,99.043
2025-07-22 15:40,S&P500,Índice,4517.1,0.38,2.71,-0.199,2.354,0.907,0.643,1.283,0.98,99.1,99.525
2025-07-22 15:40,NASDAQ,Índice,14203.0,1.4500000000000002,0.77,-0.154,4.065,0.71,0.834,1.263,0.65,99.01,99.753
2025-07-22 15:40,DXY,Índice,104.21,-0.75,0.7000000000000001,-0.068,2.663,0.899,0.773,1.275,0.6799999999999999,98.03,99.839
2025-07-22 15:50,IBOV,Índice,123590.4,0.48,1.5599999999999998,0.143,3.831,0.657,0.685,1.161,1.21,98.33,99.01
2025-07-22 15:50,S&P500,Índice,4528.35,0.63,1.95,0.108,2.821,0.766,0.79,1.241,1.35,98.22,99.728
2025-07-22 15:50,NASDAQ,Índice,14037.8,0.27,1.92,-0.075,4.405,0.659,0.702,1.145,0.77,98.45,99.57
2025-07-22 15:50,DXY,Índice,105.78,0.74,2.64,0.02,3.455,0.942,0.826,1.165,0.7000000000000001,98.62,99.354
2025-07-22 16:00,IBOV,Índice,122569.5,-0.35000000000000003,1.9800000000000002,-0.022,2.798,0.713,0.756,1.28,1.43,98.46,99.366
2025-07-22 16:00,S&P500,Índice,4531.5,0.7000000000000001,0.5599999999999999,-0.147,2.565,0.719,0.772,1.267,0.61,98.04,99.441
2025-07-22 16:00,NASDAQ,Índice,13875.4,-0.89,1.35,0.004,2.685,0.883,0.712,1.278,0.59,98.36,99.688
2025-07-22 16:00,DXY,Índice,105.27,0.26,1.5,0.046,3.029,0.819,0.693,1.171,1.0699999999999998,99.14,99.17
2025-07-22 16:10,IBOV,Índice,125127.9,1.73,2.13,0.186,4.186,0.622,0.725,1.139,1.21,98.6,99.515
2025-07-22 16:10,S&P500,Índice,4486.95,-0.29,2.7199999999999998,-0.092,4.1,0.909,0.82,1.241,0.88,98.14,99.674
2025-07-22 16:10,NASDAQ,Índice,14182.0,1.3,1.16,-0.109,3.935,0.626,0.676,1.113,1.1400000000000001,99.05,99.203
2025-07-22 16:10,DXY,Índice,106.41,1.34,2.3,-0.046,3.677,0.918,0.778,1.157,1.41,98.68,99.828
2025-07-22 16:20,IBOV,Índice,124869.6,1.52,2.0500000000000003,-0.046,4.827,0.882,0.665,1.246,1.3299999999999998,98.54,99.022
2025-07-22 16:20,S&P500,Índice,4570.2,1.5599999999999998,1.6400000000000001,0.093,4.938,0.649,0.632,1.191,0.8500000000000001,99.4,99.483
2025-07-22 16:20,NASDAQ,Índice,14008.4,0.06,0.96,0.163,3.817,0.687,0.733,1.257,0.9199999999999999,98.36,99.732
2025-07-22 16:20,DXY,Índice,104.12,-0.84,1.95,0.05,3.066,0.733,0.743,1.103,0.7799999999999999,98.01,99.359
2025-07-22 16:30,IBOV,Índice,122434.2,-0.45999999999999996,2.19,0.071,4.825,0.605,0.65,1.13,1.39,98.93,99.043
2025-07-22 16:30,S&P500,Índice,4505.4,0.12,1.06,-0.052,3.451,0.628,0.646,1.186,1.03,98.53,99.963
2025-07-22 16:30,NASDAQ,Índice,14161.0,1.15,2.34,0.189,4.718,0.704,0.606,1.184,0.69,98.07,99.058
2025-07-22 16:30,DXY,Índice,104.09,-0.8699999999999999,0.67,0.122,3.351,0.782,0.723,1.13,1.47,98.01,99.568
2025-07-22 16:40,IBOV,Índice,123455.1,0.37,1.77,-0.125,4.577,0.949,0.605,1.264,1.2,98.69,99.836
2025-07-22 16:40,S&P500,Índice,4501.8,0.04,2.6599999999999997,-0.03,3.05,0.807,0.648,1.282,1.32,99.08,99.512
2025-07-22 16:40,NASDAQ,Índice,14121.8,0.8699999999999999,2.85,-0.086,4.532,0.862,0.665,1.11,0.8699999999999999,99.42,99.733
2025-07-22 16:40,DXY,Índice,104.6,-0.38,1.31,0.014,4.146,0.906,0.611,1.29,1.01,98.73,99.51
2025-07-22 16:50,IBOV,Índice,124402.2,1.1400000000000001,2.7,0.193,4.509,0.641,0.64,1.191,0.8099999999999999,98.56,99.136
2025-07-22 16:50,S&P500,Índice,4524.75,0.5499999999999999,0.9400000000000001,-0.013,4.161,0.762,0.69,1.209,1.02,98.95,99.309
2025-07-22 16:50,NASDAQ,Índice,13938.4,-0.44,1.7000000000000002,0.002,4.399,0.848,0.69,1.248,0.5,98.37,99.003
2025-07-22 16:50,DXY,Índice,105.33,0.31,0.96,-0.135,2.188,0.861,0.607,1.17,1.32,98.47,99.846
