Timestamp,Ticker,Setor,Preço Estimado,ROI %,Volatilidade %,Skewness,Curtose,Autocorrelação,Entropia,Índice Fractal,Margem de Erro %,Confiabilidade %,Previsibilidade %
2025-07-22 09:20,Trigo,Commodity,644.28,-0.88,1.8800000000000001,0.079,4.471,0.618,0.705,1.222,0.91,98.5,99.63
2025-07-22 09:20,Cana,Commodity,45.41,0.9199999999999999,2.13,-0.001,3.656,0.701,0.651,1.29,1.25,98.02,99.742
2025-07-22 09:20,Açúcar,Commodity,20.06,0.29,1.6199999999999999,-0.158,4.064,0.934,0.675,1.19,1.37,99.3,99.828
2025-07-22 09:20,Ouro,Commodity,1849.03,1.04,1.49,0.083,3.215,0.814,0.843,1.11,0.6,98.35,99.976
2025-07-22 09:20,Petróleo,Commodity,72.91,1.26,1.04,-0.015,2.1,0.924,0.664,1.281,1.48,98.79,99.216
2025-07-22 09:30,Soja,Commodity,1435.5,-1.0,2.15,0.195,4.372,0.692,0.728,1.177,1.0999999999999999,98.97,99.312
2025-07-22 09:30,Milho,Commodity,721.44,0.2,2.2399999999999998,-0.036,3.527,0.842,0.822,1.276,1.22,98.58,99.44
2025-07-22 09:30,Café,Commodity,217.32,1.08,2.64,0.194,3.997,0.631,0.83,1.191,1.39,98.99,99.702
2025-07-22 09:30,Boi Gordo,Commodity,328.55,-0.44,1.59,-0.195,3.75,0.633,0.837,1.139,1.13,98.82,99.484
2025-07-22 09:30,Algodão,Commodity,86.18,1.39,0.84,0.047,4.809,0.75,0.683,1.241,1.48,98.53,99.979
2025-07-22 09:30,Trigo,Commodity,643.56,-0.9900000000000001,2.23,-0.061,4.976,0.901,0.702,1.293,1.34,98.89,99.994
2025-07-22 09:30,Cana,Commodity,44.81,-0.43,2.9899999999999998,-0.148,3.364,0.603,0.713,1.213,1.28,98.88,99.834
2025-07-22 09:30,Açúcar,Commodity,19.96,-0.21,0.8500000000000001,-0.076,3.032,0.921,0.674,1.284,1.44,99.42,99.352
2025-07-22 09:30,Ouro,Commodity,1847.02,0.9299999999999999,2.4899999999999998,-0.074,3.731,0.655,0.808,1.277,1.21,98.07,99.442
2025-07-22 09:30,Petróleo,Commodity,71.95,-0.06999999999999999,2.97,-0.045,2.592,0.895,0.689,1.19,0.69,98.93,99.757
2025-07-22 09:40,Soja,Commodity,1464.64,1.01,1.95,0.133,3.611,0.763,0.809,1.12,1.31,99.38,99.368
2025-07-22 09:40,Milho,Commodity,722.16,0.3,1.6400000000000001,-0.05,4.583,0.677,0.665,1.106,0.9900000000000001,99.11,99.988
2025-07-22 09:40,Café,Commodity,218.44,1.6,1.6199999999999999,0.166,2.833,0.789,0.654,1.166,1.11,98.94,99.392
2025-07-22 09:40,Boi Gordo,Commodity,331.65,0.5,2.81,-0.007,3.442,0.84,0.845,1.286,1.1900000000000002,98.01,99.702
2025-07-22 09:40,Algodão,Commodity,85.21,0.25,1.22,0.104,2.208,0.777,0.729,1.218,0.8,99.46,99.09
2025-07-22 09:40,Trigo,Commodity,651.1,0.16999999999999998,1.17,0.135,3.742,0.802,0.673,1.154,1.47,98.98,99.678
2025-07-22 09:40,Cana,Commodity,45.08,0.18,1.92,0.012,4.671,0.86,0.611,1.151,1.18,98.37,99.252
2025-07-22 09:40,Açúcar,Commodity,20.37,1.87,1.02,0.014,3.963,0.785,0.681,1.185,0.9299999999999999,98.06,99.365
2025-07-22 09:40,Ouro,Commodity,1841.53,0.63,1.7999999999999998,-0.006,3.208,0.609,0.671,1.205,1.0699999999999998,99.17,99.239
2025-07-22 09:40,Petróleo,Commodity,73.04,1.4500000000000002,2.83,0.149,3.447,0.824,0.651,1.251,1.35,99.36,99.361
2025-07-22 09:50,Soja,Commodity,1477.84,1.92,1.6199999999999999,-0.154,2.995,0.632,0.659,1.138,0.8999999999999999,99.34,99.112
2025-07-22 09:50,Milho,Commodity,723.82,0.53,2.08,0.006,4.113,0.945,0.712,1.191,0.84,99.16,99.099
2025-07-22 09:50,Café,Commodity,214.14,-0.4,1.94,0.131,2.789,0.844,0.777,1.143,1.16,98.9,99.355
2025-07-22 09:50,Boi Gordo,Commodity,332.28,0.69,1.54,-0.028,3.491,0.891,0.788,1.277,0.53,99.3,99.593
2025-07-22 09:50,Algodão,Commodity,85.94,1.11,1.1199999999999999,0.128,4.747,0.644,0.658,1.264,1.16,98.17,99.734
2025-07-22 09:50,Trigo,Commodity,658.58,1.32,1.6,0.16,4.108,0.936,0.819,1.295,1.05,98.44,99.95
2025-07-22 09:50,Cana,Commodity,45.67,1.49,2.76,-0.13,4.885,0.904,0.645,1.109,0.88,98.95,99.992
2025-07-22 09:50,Açúcar,Commodity,20.07,0.37,1.25,0.123,3.528,0.775,0.648,1.187,1.28,98.36,99.378
2025-07-22 09:50,Ouro,Commodity,1812.62,-0.95,1.17,-0.055,2.155,0.918,0.808,1.265,0.97,98.8,99.937
2025-07-22 09:50,Petróleo,Commodity,72.35,0.48,2.5700000000000003,-0.151,2.833,0.809,0.711,1.236,0.5700000000000001,98.83,99.221
2025-07-22 10:00,Soja,Commodity,1449.13,-0.06,2.39,0.008,3.12,0.807,0.826,1.209,0.79,98.35,99.412
2025-07-22 10:00,Milho,Commodity,729.0,1.25,2.8000000000000003,0.152,2.536,0.904,0.781,1.11,0.58,98.82,99.464
2025-07-22 10:00,Café,Commodity,213.5,-0.7000000000000001,2.54,-0.066,4.399,0.683,0.786,1.119,1.29,99.24,99.29
2025-07-22 10:00,Boi Gordo,Commodity,336.5,1.97,0.83,0.095,3.145,0.747,0.735,1.206,1.18,98.63,99.962
2025-07-22 10:00,Algodão,Commodity,85.0,0.0,1.7000000000000002,-0.046,4.962,0.689,0.78,1.176,0.65,98.28,99.786
2025-07-22 10:00,Trigo,Commodity,655.14,0.79,2.32,-0.105,4.814,0.663,0.759,1.228,0.95,98.66,99.336
2025-07-22 10:00,Cana,Commodity,45.33,0.73,2.03,0.139,2.668,0.609,0.697,1.122,1.47,98.95,99.245
2025-07-22 10:00,Açúcar,Commodity,20.08,0.4,1.22,-0.112,4.55,0.718,0.658,1.288,1.31,99.19,99.783
2025-07-22 10:00,Ouro,Commodity,1863.67,1.8399999999999999,1.95,0.182,3.53,0.74,0.734,1.203,1.38,98.7,99.202
2025-07-22 10:00,Petróleo,Commodity,72.85,1.18,2.74,0.073,3.919,0.914,0.717,1.17,1.3599999999999999,99.46,99.363
2025-07-22 10:10,Soja,Commodity,1438.84,-0.77,0.59,-0.14,4.099,0.737,0.627,1.289,1.5,98.36,99.228
2025-07-22 10:10,Milho,Commodity,727.42,1.03,1.6,0.014,4.324,0.683,0.835,1.173,0.7000000000000001,98.15,99.299
2025-07-22 10:10,Café,Commodity,217.02,0.9400000000000001,0.8,0.158,4.67,0.796,0.608,1.168,1.23,98.33,99.348
2025-07-22 10:10,Boi Gordo,Commodity,329.93,-0.02,1.22,0.102,2.914,0.717,0.731,1.224,0.9900000000000001,99.22,99.364
2025-07-22 10:10,Algodão,Commodity,85.98,1.15,0.67,0.061,4.002,0.87,0.636,1.295,1.1199999999999999,98.29,99.321
2025-07-22 10:10,Trigo,Commodity,644.34,-0.8699999999999999,0.84,-0.138,2.188,0.68,0.746,1.132,1.05,98.61,99.614
2025-07-22 10:10,Cana,Commodity,45.68,1.51,2.42,-0.021,4.593,0.935,0.786,1.179,0.7799999999999999,99.05,99.251
2025-07-22 10:10,Açúcar,Commodity,19.92,-0.38,1.9800000000000002,-0.047,2.599,0.644,0.687,1.28,0.9299999999999999,98.18,99.268
2025-07-22 10:10,Ouro,Commodity,1846.47,0.8999999999999999,2.26,-0.082,3.212,0.862,0.847,1.138,0.63,98.69,99.073
2025-07-22 10:10,Petróleo,Commodity,73.12,1.55,2.63,-0.16,2.114,0.932,0.817,1.255,1.35,99.21,99.028
2025-07-22 10:20,Soja,Commodity,1457.1,0.49,2.97,0.012,4.504,0.84,0.745,1.151,0.9900000000000001,99.14,99.635
2025-07-22 10:20,Milho,Commodity,725.33,0.74,2.7199999999999998,0.084,4.382,0.777,0.811,1.188,0.91,99.13,99.992
2025-07-22 10:20,Café,Commodity,214.16,-0.38999999999999996,2.27,-0.184,3.802,0.718,0.848,1.275,1.17,98.21,99.614
2025-07-22 10:20,Boi Gordo,Commodity,329.27,-0.22,0.8099999999999999,-0.113,2.847,0.876,0.679,1.178,1.3,98.63,99.162
2025-07-22 10:20,Algodão,Commodity,85.66,0.7799999999999999,1.09,-0.192,4.737,0.634,0.66,1.207,0.5700000000000001,98.42,99.96
2025-07-22 10:20,Trigo,Commodity,661.11,1.71,1.79,0.169,4.82,0.651,0.65,1.119,1.23,99.41,99.303
2025-07-22 10:20,Cana,Commodity,44.58,-0.9299999999999999,2.02,0.077,4.857,0.872,0.84,1.178,0.76,98.56,99.464
2025-07-22 10:20,Açúcar,Commodity,19.81,-0.95,2.81,0.099,3.005,0.853,0.643,1.155,0.74,99.42,99.28
2025-07-22 10:20,Ouro,Commodity,1835.49,0.3,2.88,-0.014,4.461,0.799,0.636,1.251,1.44,99.1,99.107
2025-07-22 10:20,Petróleo,Commodity,71.96,-0.06,2.1,-0.054,2.384,0.867,0.68,1.281,0.9400000000000001,98.9,99.574
2025-07-22 10:30,Soja,Commodity,1473.06,1.59,0.95,-0.004,3.39,0.835,0.602,1.156,0.66,98.18,99.011
2025-07-22 10:30,Milho,Commodity,727.7,1.0699999999999998,1.4000000000000001,0.043,2.561,0.653,0.708,1.226,1.39,99.14,99.962
2025-07-22 10:30,Café,Commodity,215.95,0.44,2.18,-0.065,3.761,0.706,0.696,1.1,1.1900000000000002,98.17,99.39
2025-07-22 10:30,Boi Gordo,Commodity,326.93,-0.9299999999999999,1.71,-0.144,2.304,0.687,0.661,1.177,1.0699999999999998,98.63,99.655
2025-07-22 10:30,Algodão,Commodity,84.39,-0.72,1.7399999999999998,-0.096,2.579,0.831,0.721,1.196,1.3299999999999998,99.36,99.411
2025-07-22 10:30,Trigo,Commodity,657.15,1.0999999999999999,1.25,0.149,4.235,0.814,0.823,1.228,0.95,98.37,99.508
2025-07-22 10:30,Cana,Commodity,45.6,1.34,0.9299999999999999,-0.131,3.283,0.85,0.812,1.291,1.48,99.05,99.967
2025-07-22 10:30,Açúcar,Commodity,19.97,-0.13,0.51,-0.101,3.538,0.621,0.837,1.249,1.1400000000000001,99.34,99.223
2025-07-22 10:30,Ouro,Commodity,1859.46,1.6099999999999999,0.62,-0.061,4.848,0.685,0.664,1.148,1.1199999999999999,98.42,99.368
2025-07-22 10:30,Petróleo,Commodity,72.5,0.69,0.9299999999999999,0.158,3.501,0.895,0.758,1.218,1.43,98.34,99.258
2025-07-22 10:40,Soja,Commodity,1468.42,1.27,2.9000000000000004,0.189,2.874,0.667,0.748,1.299,0.5499999999999999,98.27,99.494
2025-07-22 10:40,Milho,Commodity,730.87,1.51,2.73,0.18,2.823,0.828,0.794,1.181,0.64,99.34,99.398
2025-07-22 10:40,Café,Commodity,216.76,0.8200000000000001,0.76,0.074,3.416,0.807,0.776,1.102,0.89,98.68,99.52
2025-07-22 10:40,Boi Gordo,Commodity,328.05,-0.59,2.83,-0.025,2.356,0.918,0.661,1.175,1.25,98.07,99.569
2025-07-22 10:40,Algodão,Commodity,84.18,-0.96,2.53,-0.044,4.037,0.852,0.739,1.189,0.77,98.73,99.064
2025-07-22 10:40,Trigo,Commodity,655.14,0.79,2.8400000000000003,0.029,2.097,0.68,0.625,1.173,1.44,98.72,99.333
2025-07-22 10:40,Cana,Commodity,44.56,-0.98,1.48,0.093,4.62,0.698,0.636,1.146,1.28,98.26,99.029
2025-07-22 10:40,Açúcar,Commodity,20.28,1.41,2.1399999999999997,-0.064,3.346,0.613,0.741,1.21,0.65,98.94,99.874
2025-07-22 10:40,Ouro,Commodity,1852.33,1.22,2.7,-0.119,3.517,0.908,0.695,1.13,1.32,98.48,99.462
2025-07-22 10:40,Petróleo,Commodity,72.77,1.0699999999999998,2.5700000000000003,-0.186,3.292,0.775,0.613,1.194,1.4500000000000002,98.62,99.515
2025-07-22 10:50,Soja,Commodity,1449.71,-0.02,0.51,-0.08,4.872,0.904,0.815,1.26,0.73,98.7,99.786
2025-07-22 10:50,Milho,Commodity,725.26,0.73,1.53,-0.141,2.806,0.731,0.81,1.106,1.39,99.41,99.628
2025-07-22 10:50,Café,Commodity,215.09,0.04,1.3,0.109,3.64,0.86,0.659,1.247,0.5499999999999999,98.32,99.723
2025-07-22 10:50,Boi Gordo,Commodity,334.42,1.34,1.18,0.162,4.272,0.931,0.677,1.249,1.26,99.21,99.673
2025-07-22 10:50,Algodão,Commodity,86.4,1.6500000000000001,1.8499999999999999,0.109,2.732,0.933,0.729,1.267,1.38,99.26,99.121
2025-07-22 10:50,Trigo,Commodity,654.48,0.69,1.04,0.047,4.202,0.691,0.726,1.21,0.8200000000000001,99.38,99.597
2025-07-22 10:50,Cana,Commodity,45.6,1.34,0.9199999999999999,0.055,2.624,0.903,0.792,1.191,1.06,99.15,99.067
2025-07-22 10:50,Açúcar,Commodity,19.85,-0.74,1.59,-0.05,4.327,0.847,0.632,1.216,0.83,99.22,99.815
2025-07-22 10:50,Ouro,Commodity,1812.25,-0.97,0.66,-0.083,3.096,0.747,0.78,1.103,1.05,98.7,99.459
2025-07-22 10:50,Petróleo,Commodity,73.09,1.52,2.56,-0.141,4.482,0.803,0.772,1.272,0.89,99.24,99.102
2025-07-22 11:00,Soja,Commodity,1459.28,0.64,1.47,-0.173,2.231,0.842,0.848,1.282,1.49,98.51,99.344
2025-07-22 11:00,Milho,Commodity,719.21,-0.11,1.13,-0.127,2.564,0.917,0.657,1.272,1.25,98.44,99.314
2025-07-22 11:00,Café,Commodity,217.15,1.0,2.15,0.043,3.871,0.837,0.73,1.124,0.59,99.09,99.218
2025-07-22 11:00,Boi Gordo,Commodity,331.48,0.44999999999999996,0.6,-0.027,3.732,0.835,0.767,1.145,1.24,99.03,99.16
2025-07-22 11:00,Algodão,Commodity,85.42,0.5,1.08,0.077,3.011,0.695,0.741,1.102,0.8999999999999999,98.91,99.86
2025-07-22 11:00,Trigo,Commodity,660.2,1.5699999999999998,2.34,0.111,4.677,0.819,0.659,1.25,1.1199999999999999,99.1,99.323
2025-07-22 11:00,Cana,Commodity,44.81,-0.42,2.02,-0.031,2.048,0.769,0.731,1.24,1.1400000000000001,98.12,99.678
2025-07-22 11:00,Açúcar,Commodity,20.15,0.74,2.8000000000000003,0.089,4.789,0.669,0.758,1.159,0.74,99.03,99.325
2025-07-22 11:00,Ouro,Commodity,1818.1,-0.65,1.51,-0.044,3.459,0.782,0.617,1.131,0.53,99.45,99.612
2025-07-22 11:00,Petróleo,Commodity,71.68,-0.44,2.5700000000000003,0.119,2.082,0.897,0.768,1.296,1.46,98.01,99.141
2025-07-22 11:10,Soja,Commodity,1466.96,1.17,2.67,0.003,2.312,0.704,0.762,1.155,0.74,98.65,99.665
2025-07-22 11:10,Milho,Commodity,721.94,0.27,1.38,-0.006,3.185,0.88,0.618,1.254,1.47,98.07,99.034
2025-07-22 11:10,Café,Commodity,216.93,0.8999999999999999,1.37,-0.184,3.696,0.808,0.755,1.251,0.8200000000000001,99.07,99.104
2025-07-22 11:10,Boi Gordo,Commodity,336.17,1.87,1.7999999999999998,0.073,3.251,0.861,0.781,1.205,1.31,98.92,99.612
2025-07-22 11:10,Algodão,Commodity,86.5,1.76,2.83,0.189,4.429,0.895,0.684,1.233,0.69,99.14,99.27
2025-07-22 11:10,Trigo,Commodity,653.51,0.54,1.58,0.101,4.638,0.687,0.731,1.215,0.7799999999999999,99.21,99.547
2025-07-22 11:10,Cana,Commodity,44.85,-0.33,1.01,-0.021,2.318,0.926,0.751,1.207,0.8099999999999999,99.3,99.238
2025-07-22 11:10,Açúcar,Commodity,20.0,0.01,2.3,-0.105,3.65,0.626,0.749,1.167,0.7000000000000001,98.64,99.841
2025-07-22 11:10,Ouro,Commodity,1860.93,1.69,0.5499999999999999,0.07,3.793,0.791,0.796,1.234,1.08,98.73,99.149
2025-07-22 11:10,Petróleo,Commodity,71.91,-0.13,0.9299999999999999,0.077,2.958,0.907,0.736,1.262,0.62,98.4,99.226
2025-07-22 11:20,Soja,Commodity,1441.44,-0.59,2.22,-0.02,3.315,0.605,0.685,1.191,0.9199999999999999,98.48,99.324
2025-07-22 11:20,Milho,Commodity,732.89,1.79,1.1900000000000002,0.06,4.816,0.855,0.809,1.142,0.66,98.78,99.393
2025-07-22 11:20,Café,Commodity,214.08,-0.43,2.54,-0.077,2.47,0.712,0.633,1.267,0.61,98.44,99.681
2025-07-22 11:20,Boi Gordo,Commodity,330.56,0.16999999999999998,0.7799999999999999,0.031,2.531,0.669,0.824,1.178,0.8999999999999999,98.89,99.329
2025-07-22 11:20,Algodão,Commodity,85.22,0.26,0.66,-0.022,3.642,0.854,0.635,1.107,1.43,98.56,99.532
2025-07-22 11:20,Trigo,Commodity,643.83,-0.95,1.09,0.159,2.262,0.925,0.668,1.231,1.32,98.89,99.813
2025-07-22 11:20,Cana,Commodity,44.64,-0.8,0.65,-0.092,4.866,0.878,0.689,1.227,0.51,99.49,99.556
2025-07-22 11:20,Açúcar,Commodity,20.39,1.94,1.3599999999999999,-0.152,4.955,0.932,0.754,1.295,1.18,98.64,99.548
2025-07-22 11:20,Ouro,Commodity,1821.22,-0.48,1.44,0.061,3.338,0.927,0.707,1.185,0.8500000000000001,99.5,99.748
2025-07-22 11:20,Petróleo,Commodity,72.94,1.3,1.82,0.133,4.614,0.944,0.674,1.226,1.31,98.78,99.379
2025-07-22 11:30,Soja,Commodity,1467.98,1.24,1.31,-0.06,3.939,0.838,0.644,1.197,1.22,99.4,99.371
2025-07-22 11:30,Milho,Commodity,721.37,0.19,1.23,-0.075,3.273,0.765,0.83,1.289,0.9199999999999999,98.18,99.133
2025-07-22 11:30,Café,Commodity,216.05,0.49,2.76,-0.11,2.114,0.7,0.68,1.104,0.64,98.5,99.712
2025-07-22 11:30,Boi Gordo,Commodity,328.81,-0.36,1.3,-0.145,4.746,0.691,0.655,1.203,1.3299999999999998,98.92,99.354
2025-07-22 11:30,Algodão,Commodity,84.59,-0.48,1.15,0.084,3.722,0.72,0.679,1.15,0.8699999999999999,98.25,99.18
2025-07-22 11:30,Trigo,Commodity,660.92,1.68,2.68,-0.049,4.648,0.708,0.847,1.194,1.4000000000000001,99.3,99.955
2025-07-22 11:30,Cana,Commodity,45.47,1.04,2.13,0.124,4.842,0.714,0.825,1.265,0.89,99.22,99.66
2025-07-22 11:30,Açúcar,Commodity,19.87,-0.63,2.6100000000000003,-0.134,2.313,0.711,0.831,1.242,0.9299999999999999,98.53,99.451
2025-07-22 11:30,Ouro,Commodity,1830.73,0.04,2.7199999999999998,-0.18,4.299,0.801,0.776,1.159,0.89,99.39,99.327
2025-07-22 11:30,Petróleo,Commodity,72.92,1.28,2.97,-0.009,2.6,0.841,0.74,1.258,1.3299999999999998,99.02,99.642
2025-07-22 11:40,Soja,Commodity,1455.8,0.4,2.1999999999999997,-0.111,4.781,0.689,0.816,1.27,0.53,99.25,99.093
2025-07-22 11:40,Milho,Commodity,718.49,-0.21,1.83,-0.023,3.456,0.876,0.759,1.284,1.37,98.04,99.409
2025-07-22 11:40,Café,Commodity,213.0,-0.9299999999999999,1.28,-0.144,4.583,0.809,0.761,1.273,0.7000000000000001,98.38,99.866
2025-07-22 11:40,Boi Gordo,Commodity,333.6,1.09,1.39,0.071,2.016,0.831,0.703,1.124,1.27,98.34,99.952
2025-07-22 11:40,Algodão,Commodity,85.69,0.8099999999999999,0.8999999999999999,-0.166,3.748,0.909,0.712,1.289,1.46,98.92,99.647
2025-07-22 11:40,Trigo,Commodity,647.6,-0.37,2.25,-0.045,2.185,0.816,0.667,1.129,1.23,99.11,99.298
2025-07-22 11:40,Cana,Commodity,45.63,1.4000000000000001,0.5599999999999999,-0.127,3.82,0.705,0.793,1.195,0.53,99.5,99.271
2025-07-22 11:40,Açúcar,Commodity,20.19,0.95,1.22,-0.186,4.707,0.756,0.799,1.192,1.43,99.4,99.775
2025-07-22 11:40,Ouro,Commodity,1861.29,1.71,1.7000000000000002,0.131,2.105,0.86,0.834,1.278,1.46,99.08,99.099
2025-07-22 11:40,Petróleo,Commodity,71.92,-0.11,1.82,-0.058,4.966,0.651,0.831,1.286,0.8099999999999999,98.14,99.876
2025-07-22 11:50,Soja,Commodity,1450.72,0.05,0.7000000000000001,-0.071,3.669,0.804,0.734,1.257,0.69,98.63,99.641
2025-07-22 11:50,Milho,Commodity,723.89,0.54,1.6199999999999999,0.119,2.601,0.822,0.708,1.174,0.67,98.23,99.841
2025-07-22 11:50,Café,Commodity,218.05,1.4200000000000002,0.8099999999999999,0.037,3.849,0.703,0.658,1.23,1.41,99.39,99.192
2025-07-22 11:50,Boi Gordo,Commodity,332.9,0.88,0.9900000000000001,0.036,3.691,0.898,0.643,1.288,0.8699999999999999,98.01,99.987
2025-07-22 11:50,Algodão,Commodity,84.67,-0.38999999999999996,2.01,-0.052,3.578,0.777,0.636,1.127,0.9400000000000001,98.3,99.735
2025-07-22 11:50,Trigo,Commodity,649.74,-0.04,1.63,0.026,2.092,0.693,0.828,1.208,0.5499999999999999,99.17,99.422
2025-07-22 11:50,Cana,Commodity,45.35,0.7799999999999999,2.1399999999999997,0.016,3.223,0.761,0.736,1.122,1.25,99.1,99.791
2025-07-22 11:50,Açúcar,Commodity,20.14,0.7000000000000001,2.46,0.086,4.856,0.62,0.678,1.143,0.77,98.77,99.503
2025-07-22 11:50,Ouro,Commodity,1860.74,1.68,1.7399999999999998,0.073,3.082,0.653,0.678,1.198,1.1900000000000002,99.17,99.779
2025-07-22 11:50,Petróleo,Commodity,72.97,1.35,2.21,0.007,2.058,0.908,0.608,1.139,1.0999999999999999,98.25,99.982
2025-07-22 12:00,Soja,Commodity,1460.44,0.72,2.4899999999999998,-0.176,3.816,0.785,0.618,1.287,0.9299999999999999,98.58,99.334
2025-07-22 12:00,Milho,Commodity,718.63,-0.19,2.62,0.156,3.376,0.795,0.711,1.206,1.08,98.14,99.226
2025-07-22 12:00,Café,Commodity,215.67,0.31,2.1999999999999997,0.079,4.536,0.828,0.7,1.29,0.76,98.26,99.235
2025-07-22 12:00,Boi Gordo,Commodity,330.5,0.15,2.55,-0.016,3.657,0.755,0.773,1.141,1.1400000000000001,98.59,99.141
2025-07-22 12:00,Algodão,Commodity,85.41,0.48,0.7100000000000001,-0.046,4.391,0.835,0.694,1.105,0.8099999999999999,98.28,99.916
2025-07-22 12:00,Trigo,Commodity,645.06,-0.76,1.38,0.121,2.36,0.716,0.785,1.18,1.2,98.45,99.656
2025-07-22 12:00,Cana,Commodity,45.3,0.66,2.48,-0.164,2.629,0.736,0.842,1.128,1.24,99.46,99.838
2025-07-22 12:00,Açúcar,Commodity,19.82,-0.8999999999999999,1.77,0.15,3.334,0.853,0.696,1.142,0.7799999999999999,98.3,99.65
2025-07-22 12:00,Ouro,Commodity,1828.35,-0.09,2.81,0.101,2.916,0.686,0.76,1.262,1.4000000000000001,99.49,99.87
2025-07-22 12:00,Petróleo,Commodity,72.48,0.67,1.9900000000000002,0.018,2.67,0.926,0.675,1.166,0.8999999999999999,98.99,99.947
2025-07-22 12:10,Soja,Commodity,1441.01,-0.62,1.71,0.134,2.89,0.844,0.64,1.189,1.3299999999999998,99.37,99.255
2025-07-22 12:10,Milho,Commodity,728.86,1.23,0.67,0.119,2.219,0.67,0.68,1.197,1.05,99.31,99.7
2025-07-22 12:10,Café,Commodity,218.29,1.53,2.96,0.187,4.877,0.671,0.841,1.204,0.53,98.77,99.726
2025-07-22 12:10,Boi Gordo,Commodity,328.12,-0.5700000000000001,0.8,0.074,3.393,0.633,0.63,1.107,1.44,98.96,99.387
2025-07-22 12:10,Algodão,Commodity,85.72,0.8500000000000001,0.88,0.009,2.719,0.754,0.798,1.188,1.44,98.1,99.654
2025-07-22 12:10,Trigo,Commodity,650.32,0.05,2.21,0.178,3.97,0.636,0.701,1.192,0.7799999999999999,98.2,99.493
