Timestamp,Ticker,Setor,Preço Estimado,ROI %,Volatilidade %,Skewness,Curtose,Autocorrelação,Entropia,Índice Fractal,Margem de Erro %,Confiabilidade %,Previsibilidade %
2025-07-22 09:10,BBAS3,Financeiro,38.48,0.35000000000000003,2.5700000000000003,-0.026,4.719,0.697,0.665,1.236,0.62,99.25,99.705
2025-07-22 09:10,EMBR3,Aeroespacial,18.78,1.2,1.83,-0.188,3.02,0.829,0.823,1.191,1.2,99.11,99.469
2025-07-22 09:10,HYPE3,Saúde,53.93,-0.95,2.94,0.095,4.114,0.715,0.712,1.262,1.1400000000000001,98.57,99.849
2025-07-22 09:10,RAIL3,Logística,52.78,0.96,0.96,-0.131,2.941,0.79,0.694,1.118,1.3299999999999998,98.79,99.979
2025-07-22 09:10,BRFS3,Alimentício,35.61,1.7500000000000002,1.6,0.158,2.279,0.89,0.709,1.206,1.1199999999999999,98.03,99.337
2025-07-22 09:10,B3SA3,Financeiro,66.07,0.8099999999999999,1.51,-0.083,4.947,0.943,0.759,1.274,1.38,99.22,99.029
2025-07-22 09:10,CYRE3,Construção,58.28,0.96,2.87,0.057,4.239,0.649,0.601,1.2,0.91,99.24,99.335
2025-07-22 09:10,CSAN3,Agronegócio,52.94,-0.04,2.76,0.052,4.79,0.811,0.781,1.207,1.22,99.43,99.997
2025-07-22 09:10,CRFB3,Consumo,64.62,-0.86,2.37,-0.085,4.316,0.898,0.847,1.102,1.27,99.36,99.649
2025-07-22 09:10,BRML3,Imobiliário,68.64,0.59,2.25,-0.165,2.579,0.941,0.735,1.216,0.53,98.27,99.478
2025-07-22 09:10,TOTS3,Tecnologia,32.07,0.13,1.17,0.2,2.433,0.67,0.647,1.238,0.77,99.25,99.654
2025-07-22 09:10,QUAL3,Tecnologia,62.65,1.1199999999999999,2.7,0.152,4.839,0.73,0.615,1.24,1.15,99.37,99.797
2025-07-22 09:10,VIVT3,Telecom,49.23,-0.04,1.01,0.053,4.83,0.733,0.787,1.145,1.05,98.47,99.275
2025-07-22 09:10,BPAC11,Financeiro,41.58,0.45999999999999996,2.52,-0.123,4.928,0.786,0.812,1.162,1.01,99.12,99.405
2025-07-22 09:10,CASH3,Financeiro,69.86,0.27999999999999997,2.2800000000000002,-0.122,2.08,0.682,0.668,1.235,1.5,98.26,99.677
2025-07-22 09:10,EQTL3,Saneamento,27.04,1.46,1.28,0.011,4.22,0.74,0.841,1.267,1.4000000000000001,99.11,99.054
2025-07-22 09:20,VALE3,Mineração,11.53,-0.7100000000000001,2.9499999999999997,0.178,2.045,0.818,0.667,1.299,0.63,98.54,99.989
2025-07-22 09:20,PETR4,Óleo e Gás,49.59,0.2,1.97,-0.108,2.709,0.646,0.667,1.294,1.15,99.07,99.545
2025-07-22 09:20,ITUB4,Financeiro,46.91,1.77,2.42,0.114,3.21,0.9,0.75,1.155,1.02,98.07,99.483
2025-07-22 09:20,BBDC4,Financeiro,68.26,0.58,2.04,-0.18,4.16,0.906,0.798,1.163,1.27,98.2,99.1
2025-07-22 09:20,ABEV3,Consumo,18.42,1.15,1.35,0.144,2.994,0.633,0.627,1.257,1.11,98.73,99.164
2025-07-22 09:20,WEGE3,Industrial,45.84,-0.22,1.87,0.118,2.28,0.625,0.702,1.178,0.65,99.28,99.819
2025-07-22 09:20,MGLU3,Varejo,13.18,-0.89,2.17,0.18,4.384,0.69,0.801,1.293,1.21,98.29,99.891
2025-07-22 09:20,LREN3,Varejo,27.15,-0.04,2.6100000000000003,0.114,3.228,0.776,0.663,1.201,1.49,99.43,99.378
2025-07-22 09:20,JBSS3,Alimentício,28.49,0.22999999999999998,0.9900000000000001,-0.046,2.757,0.89,0.728,1.137,0.91,99.38,99.33
2025-07-22 09:20,GGBR4,Siderurgia,65.39,-0.29,1.4200000000000002,-0.067,2.818,0.937,0.601,1.226,0.67,99.02,99.496
2025-07-22 09:20,RADL3,Telecom,48.71,0.59,2.3,0.139,4.983,0.815,0.815,1.274,1.03,99.06,99.161
2025-07-22 09:20,RENT3,Tecnologia,19.41,0.47000000000000003,1.32,-0.099,4.304,0.614,0.808,1.27,0.51,99.08,99.852
2025-07-22 09:20,VVAR3,Varejo,27.88,0.29,2.8400000000000003,-0.049,3.414,0.923,0.626,1.233,0.51,98.8,99.161
2025-07-22 09:20,CIEL3,Financeiro,25.82,1.8599999999999999,1.46,-0.041,2.349,0.766,0.707,1.201,1.34,98.68,99.724
2025-07-22 09:20,BBAS3,Financeiro,38.68,0.86,2.1999999999999997,0.001,4.96,0.856,0.634,1.28,1.0699999999999998,99.48,99.692
2025-07-22 09:20,EMBR3,Aeroespacial,18.66,0.54,2.78,-0.016,2.564,0.649,0.842,1.17,1.34,98.82,99.599
2025-07-22 09:20,HYPE3,Saúde,54.14,-0.5700000000000001,1.87,0.137,2.271,0.608,0.784,1.229,0.63,98.86,99.89
2025-07-22 09:20,RAIL3,Logística,52.22,-0.11,2.44,0.151,2.803,0.619,0.836,1.203,1.1900000000000002,98.46,99.725
2025-07-22 09:20,BRFS3,Alimentício,35.39,1.1199999999999999,1.43,0.048,3.624,0.768,0.757,1.257,0.5700000000000001,99.45,99.148
2025-07-22 09:20,B3SA3,Financeiro,66.23,1.05,2.9499999999999997,-0.131,3.137,0.937,0.758,1.278,0.8,98.27,99.988
2025-07-22 09:20,CYRE3,Construção,57.82,0.15,2.6,-0.122,3.902,0.833,0.841,1.222,0.73,98.22,99.726
2025-07-22 09:20,CSAN3,Agronegócio,53.4,0.83,2.29,0.081,2.796,0.87,0.676,1.19,0.8999999999999999,99.28,99.457
2025-07-22 09:20,CRFB3,Consumo,65.99,1.25,1.72,0.063,4.927,0.904,0.615,1.291,0.61,98.29,99.571
2025-07-22 09:20,BRML3,Imobiliário,68.87,0.9299999999999999,0.79,-0.148,3.013,0.831,0.843,1.17,0.9299999999999999,98.58,99.344
2025-07-22 09:20,TOTS3,Tecnologia,31.87,-0.5,1.43,0.057,4.605,0.659,0.792,1.219,1.31,98.32,99.237
2025-07-22 09:20,QUAL3,Tecnologia,62.18,0.35000000000000003,1.87,-0.095,2.11,0.788,0.703,1.105,0.8999999999999999,99.21,99.46
2025-07-22 09:20,VIVT3,Telecom,49.99,1.51,2.55,-0.15,4.205,0.65,0.775,1.217,1.43,98.54,99.621
2025-07-22 09:20,BPAC11,Financeiro,41.97,1.39,1.44,-0.129,2.731,0.724,0.747,1.267,0.72,98.6,99.901
2025-07-22 09:20,CASH3,Financeiro,69.75,0.13,1.0,0.019,2.26,0.939,0.812,1.27,0.98,98.69,99.528
2025-07-22 09:20,EQTL3,Saneamento,26.43,-0.83,2.3,-0.12,3.676,0.679,0.812,1.114,1.4000000000000001,98.99,99.33
2025-07-22 09:30,VALE3,Mineração,11.59,-0.13999999999999999,2.91,-0.132,2.895,0.754,0.726,1.146,0.53,98.18,99.169
2025-07-22 09:30,PETR4,Óleo e Gás,49.44,-0.1,1.39,-0.018,2.896,0.754,0.753,1.277,0.8699999999999999,98.04,99.802
2025-07-22 09:30,ITUB4,Financeiro,46.93,1.83,0.9299999999999999,0.004,2.069,0.812,0.648,1.292,0.6,98.94,99.193
2025-07-22 09:30,BBDC4,Financeiro,68.13,0.38,1.9900000000000002,0.18,4.254,0.943,0.823,1.132,1.2,99.27,99.567
2025-07-22 09:30,ABEV3,Consumo,18.57,1.96,1.91,-0.097,3.977,0.812,0.788,1.146,1.2,99.33,99.491
2025-07-22 09:30,WEGE3,Industrial,46.25,0.6799999999999999,0.98,0.087,4.285,0.909,0.722,1.266,1.18,98.66,99.409
2025-07-22 09:30,MGLU3,Varejo,13.33,0.2,1.49,0.136,2.022,0.808,0.78,1.25,0.96,98.3,99.505
2025-07-22 09:30,LREN3,Varejo,27.61,1.67,1.6400000000000001,0.16,2.278,0.736,0.705,1.212,0.84,99.05,99.23
2025-07-22 09:30,JBSS3,Alimentício,28.32,-0.33999999999999997,1.9900000000000002,0.044,3.519,0.767,0.657,1.269,0.64,99.04,99.545
2025-07-22 09:30,GGBR4,Siderurgia,65.34,-0.37,2.19,-0.134,2.753,0.768,0.659,1.28,1.4200000000000002,98.73,99.622
2025-07-22 09:30,RADL3,Telecom,49.35,1.9300000000000002,1.3599999999999999,0.187,4.892,0.85,0.752,1.278,1.22,98.01,99.137
2025-07-22 09:30,RENT3,Tecnologia,19.23,-0.44,2.52,-0.174,2.792,0.824,0.794,1.15,0.89,98.11,99.792
2025-07-22 09:30,VVAR3,Varejo,27.74,-0.22,2.85,-0.193,4.694,0.821,0.765,1.152,1.0699999999999998,98.48,99.649
2025-07-22 09:30,CIEL3,Financeiro,25.52,0.67,2.07,-0.003,3.719,0.933,0.81,1.162,1.1900000000000002,98.26,99.095
2025-07-22 09:30,BBAS3,Financeiro,38.97,1.6099999999999999,2.21,0.137,2.449,0.714,0.73,1.294,1.01,99.11,99.924
2025-07-22 09:30,EMBR3,Aeroespacial,18.52,-0.2,1.78,-0.115,2.193,0.673,0.826,1.124,1.16,99.03,99.762
2025-07-22 09:30,HYPE3,Saúde,54.96,0.9299999999999999,2.85,0.121,2.216,0.731,0.833,1.147,1.11,98.32,99.377
2025-07-22 09:30,RAIL3,Logística,52.96,1.3,0.51,-0.063,3.253,0.684,0.63,1.268,0.5599999999999999,98.24,99.148
2025-07-22 09:30,BRFS3,Alimentício,34.96,-0.12,1.32,-0.157,2.297,0.882,0.71,1.191,1.24,98.96,99.19
2025-07-22 09:30,B3SA3,Financeiro,65.53,-0.02,2.18,-0.087,3.736,0.649,0.73,1.284,1.2,99.04,99.707
2025-07-22 09:30,CYRE3,Construção,58.86,1.95,1.28,-0.181,3.146,0.872,0.765,1.187,0.95,98.85,99.441
2025-07-22 09:30,CSAN3,Agronegócio,52.89,-0.13,2.64,0.069,3.962,0.61,0.782,1.269,0.51,98.81,99.78
2025-07-22 09:30,CRFB3,Consumo,66.37,1.82,1.71,-0.009,2.407,0.748,0.831,1.154,0.79,98.46,99.039
2025-07-22 09:30,BRML3,Imobiliário,69.43,1.7399999999999998,0.69,-0.061,4.309,0.769,0.786,1.121,1.32,98.67,99.556
2025-07-22 09:30,TOTS3,Tecnologia,32.38,1.0999999999999999,2.23,0.122,4.687,0.848,0.637,1.17,0.9400000000000001,99.2,99.725
2025-07-22 09:30,QUAL3,Tecnologia,62.29,0.53,1.0999999999999999,-0.057,2.061,0.652,0.665,1.284,1.41,98.72,99.341
2025-07-22 09:30,VIVT3,Telecom,48.96,-0.59,2.4299999999999997,0.083,4.677,0.818,0.646,1.247,1.4500000000000002,98.3,99.405
2025-07-22 09:30,BPAC11,Financeiro,41.33,-0.15,2.77,-0.122,4.874,0.792,0.686,1.253,0.8200000000000001,98.12,99.782
2025-07-22 09:30,CASH3,Financeiro,69.31,-0.5,0.8,-0.139,3.391,0.928,0.634,1.195,1.3299999999999998,98.29,99.537
2025-07-22 09:30,EQTL3,Saneamento,26.49,-0.61,2.6599999999999997,0.02,4.704,0.929,0.684,1.234,0.9299999999999999,98.02,99.977
2025-07-22 09:40,VALE3,Mineração,11.6,-0.08,2.88,0.033,3.301,0.741,0.702,1.116,0.89,98.49,99.979
2025-07-22 09:40,PETR4,Óleo e Gás,49.94,0.8999999999999999,1.97,0.039,3.987,0.788,0.619,1.219,1.41,98.9,99.312
2025-07-22 09:40,ITUB4,Financeiro,45.79,-0.66,1.1900000000000002,-0.178,3.514,0.806,0.679,1.299,0.6799999999999999,99.26,99.288
2025-07-22 09:40,BBDC4,Financeiro,67.4,-0.69,1.6500000000000001,0.106,4.689,0.699,0.819,1.139,1.11,98.15,99.627
2025-07-22 09:40,ABEV3,Consumo,18.35,0.77,2.26,0.023,2.289,0.785,0.672,1.155,1.44,98.22,99.056
2025-07-22 09:40,WEGE3,Industrial,46.41,1.03,0.52,-0.151,4.04,0.825,0.683,1.113,0.52,99.11,99.952
2025-07-22 09:40,MGLU3,Varejo,13.41,0.84,0.84,-0.018,2.167,0.764,0.815,1.142,1.26,99.02,99.528
2025-07-22 09:40,LREN3,Varejo,27.24,0.3,1.9900000000000002,0.083,2.318,0.65,0.66,1.128,0.63,98.27,99.815
2025-07-22 09:40,JBSS3,Alimentício,28.44,0.06,1.09,0.006,3.445,0.893,0.716,1.257,0.74,99.19,99.222
2025-07-22 09:40,GGBR4,Siderurgia,66.26,1.04,0.8099999999999999,0.058,4.752,0.661,0.751,1.25,0.79,98.43,99.332
2025-07-22 09:40,RADL3,Telecom,48.14,-0.5700000000000001,2.48,0.032,3.24,0.849,0.663,1.238,1.03,98.23,99.361
2025-07-22 09:40,RENT3,Tecnologia,19.49,0.8999999999999999,0.67,-0.185,4.966,0.674,0.725,1.264,0.58,98.03,99.55
2025-07-22 09:40,VVAR3,Varejo,27.54,-0.9299999999999999,2.3800000000000003,-0.184,3.714,0.758,0.75,1.186,1.0699999999999998,98.69,99.779
2025-07-22 09:40,CIEL3,Financeiro,25.23,-0.47000000000000003,1.6500000000000001,0.002,4.854,0.655,0.622,1.212,1.13,98.64,99.046
2025-07-22 09:40,BBAS3,Financeiro,38.51,0.41000000000000003,0.79,-0.026,3.897,0.922,0.648,1.155,0.59,98.99,99.541
2025-07-22 09:40,EMBR3,Aeroespacial,18.51,-0.29,1.82,-0.122,3.152,0.87,0.772,1.174,0.54,99.46,99.847
2025-07-22 09:40,HYPE3,Saúde,54.71,0.47000000000000003,1.26,0.049,4.75,0.778,0.635,1.134,0.7799999999999999,98.72,99.493
2025-07-22 09:40,RAIL3,Logística,52.72,0.84,0.67,-0.163,2.892,0.875,0.641,1.241,0.53,99.48,99.971
2025-07-22 09:40,BRFS3,Alimentício,34.88,-0.35000000000000003,0.8,-0.039,4.11,0.621,0.768,1.157,0.72,99.03,99.694
2025-07-22 09:40,B3SA3,Financeiro,65.06,-0.73,1.67,0.15,2.756,0.835,0.61,1.262,0.77,98.4,99.015
2025-07-22 09:40,CYRE3,Construção,57.88,0.26,2.31,-0.123,3.892,0.819,0.792,1.236,1.28,98.4,99.124
2025-07-22 09:40,CSAN3,Agronegócio,53.37,0.7799999999999999,2.39,0.089,2.24,0.837,0.719,1.269,1.0,98.02,99.806
2025-07-22 09:40,CRFB3,Consumo,65.84,1.01,2.81,0.067,4.931,0.804,0.699,1.135,0.7799999999999999,98.41,99.465
2025-07-22 09:40,BRML3,Imobiliário,67.85,-0.5700000000000001,2.39,-0.054,2.849,0.635,0.673,1.228,0.83,99.27,99.516
2025-07-22 09:40,TOTS3,Tecnologia,31.95,-0.26,2.0500000000000003,0.109,3.995,0.891,0.745,1.152,0.52,98.0,99.117
2025-07-22 09:40,QUAL3,Tecnologia,61.97,0.01,1.37,-0.16,4.531,0.699,0.627,1.278,0.53,99.2,99.829
2025-07-22 09:40,VIVT3,Telecom,48.99,-0.52,0.96,0.011,3.198,0.698,0.662,1.106,1.21,99.44,99.924
2025-07-22 09:40,BPAC11,Financeiro,42.16,1.8499999999999999,0.5599999999999999,-0.011,3.681,0.832,0.795,1.156,0.96,98.78,99.738
2025-07-22 09:40,CASH3,Financeiro,70.31,0.9299999999999999,1.1900000000000002,0.023,3.653,0.83,0.611,1.129,1.43,99.4,99.464
2025-07-22 09:40,EQTL3,Saneamento,27.11,1.72,2.79,-0.073,3.569,0.812,0.645,1.273,0.64,99.34,99.174
2025-07-22 09:50,VALE3,Mineração,11.54,-0.6,1.25,-0.121,2.142,0.751,0.698,1.175,1.04,98.0,99.849
2025-07-22 09:50,PETR4,Óleo e Gás,49.84,0.7100000000000001,2.98,-0.119,2.759,0.83,0.644,1.176,0.79,98.09,99.678
2025-07-22 09:50,ITUB4,Financeiro,46.76,1.46,0.62,0.111,4.054,0.777,0.695,1.144,0.8099999999999999,98.67,99.394
2025-07-22 09:50,BBDC4,Financeiro,69.02,1.69,1.08,0.087,3.823,0.616,0.619,1.111,0.64,99.32,99.246
2025-07-22 09:50,ABEV3,Consumo,18.04,-0.95,2.3800000000000003,-0.18,4.599,0.697,0.638,1.189,1.22,98.31,99.24
2025-07-22 09:50,WEGE3,Industrial,46.59,1.4200000000000002,2.6599999999999997,0.063,4.416,0.841,0.607,1.253,1.29,99.01,99.318
2025-07-22 09:50,MGLU3,Varejo,13.17,-0.98,1.47,0.062,2.377,0.879,0.816,1.174,0.8200000000000001,99.12,99.135
2025-07-22 09:50,LREN3,Varejo,27.65,1.82,1.18,-0.038,4.039,0.919,0.751,1.197,0.72,99.43,99.381
2025-07-22 09:50,JBSS3,Alimentício,28.57,0.53,2.9899999999999998,0.153,2.089,0.605,0.667,1.236,0.66,98.98,99.879
2025-07-22 09:50,GGBR4,Siderurgia,66.55,1.48,2.29,0.109,2.865,0.881,0.795,1.146,0.7000000000000001,99.27,99.726
2025-07-22 09:50,RADL3,Telecom,48.21,-0.44,1.15,0.189,3.097,0.807,0.63,1.118,0.83,99.3,99.764
2025-07-22 09:50,RENT3,Tecnologia,19.53,1.09,0.73,-0.16,3.785,0.814,0.66,1.213,0.61,98.02,99.042
2025-07-22 09:50,VVAR3,Varejo,27.78,-0.06,1.79,-0.045,3.761,0.942,0.741,1.11,0.9299999999999999,98.26,99.573
2025-07-22 09:50,CIEL3,Financeiro,25.67,1.26,2.19,-0.074,3.616,0.696,0.84,1.158,1.08,98.89,99.766
2025-07-22 09:50,BBAS3,Financeiro,38.84,1.29,2.04,0.117,4.5,0.928,0.689,1.23,1.29,99.37,99.843
2025-07-22 09:50,EMBR3,Aeroespacial,18.42,-0.74,2.1399999999999997,-0.182,3.716,0.902,0.674,1.162,0.86,99.08,99.572
2025-07-22 09:50,HYPE3,Saúde,55.32,1.59,2.81,-0.172,4.015,0.672,0.736,1.227,1.17,98.04,99.717
2025-07-22 09:50,RAIL3,Logística,51.9,-0.73,2.31,0.128,2.677,0.83,0.727,1.151,0.7100000000000001,99.07,99.634
2025-07-22 09:50,BRFS3,Alimentício,34.67,-0.95,1.38,0.038,3.513,0.894,0.713,1.103,1.08,99.38,99.555
2025-07-22 09:50,B3SA3,Financeiro,66.71,1.78,2.9000000000000004,0.151,4.876,0.738,0.653,1.155,0.89,98.32,99.083
2025-07-22 09:50,CYRE3,Construção,58.57,1.4500000000000002,2.15,0.033,2.598,0.715,0.722,1.141,1.32,99.43,99.39
2025-07-22 09:50,CSAN3,Agronegócio,52.61,-0.67,1.29,-0.145,4.758,0.767,0.756,1.163,1.27,99.36,99.239
2025-07-22 09:50,CRFB3,Consumo,64.78,-0.61,0.5499999999999999,0.092,2.93,0.679,0.684,1.205,0.51,98.68,99.207
2025-07-22 09:50,BRML3,Imobiliário,69.57,1.95,0.8999999999999999,0.013,2.522,0.617,0.816,1.168,0.65,98.28,99.989
2025-07-22 09:50,TOTS3,Tecnologia,32.17,0.44,1.41,-0.015,2.362,0.823,0.825,1.257,1.0,99.12,99.702
2025-07-22 09:50,QUAL3,Tecnologia,62.64,1.09,1.6,0.2,4.278,0.704,0.71,1.115,0.6,98.24,99.318
2025-07-22 09:50,VIVT3,Telecom,49.39,0.27999999999999997,2.6100000000000003,-0.051,2.55,0.765,0.678,1.277,0.8200000000000001,98.79,99.285
2025-07-22 09:50,BPAC11,Financeiro,42.0,1.48,1.44,0.191,3.829,0.862,0.667,1.211,0.8,98.05,99.403
2025-07-22 09:50,CASH3,Financeiro,69.27,-0.5599999999999999,2.29,0.105,4.354,0.73,0.694,1.238,1.24,98.19,99.745
2025-07-22 09:50,EQTL3,Saneamento,26.96,1.17,1.96,0.171,2.19,0.946,0.753,1.155,1.48,99.49,99.413
2025-07-22 10:00,VALE3,Mineração,11.73,1.04,1.17,-0.04,4.294,0.76,0.819,1.218,1.1199999999999999,98.52,99.653
2025-07-22 10:00,PETR4,Óleo e Gás,50.35,1.73,1.4200000000000002,-0.012,3.395,0.852,0.816,1.156,1.11,98.73,99.167
2025-07-22 10:00,ITUB4,Financeiro,46.71,1.34,3.0,0.112,3.044,0.744,0.785,1.277,1.26,98.6,99.546
2025-07-22 10:00,BBDC4,Financeiro,68.55,1.0,2.45,0.111,4.189,0.843,0.616,1.19,1.24,99.18,99.76
2025-07-22 10:00,ABEV3,Consumo,18.36,0.8500000000000001,2.2800000000000002,0.193,3.689,0.908,0.839,1.251,1.17,98.77,99.73
2025-07-22 10:00,WEGE3,Industrial,46.66,1.5699999999999998,2.26,0.09,4.912,0.867,0.744,1.289,0.88,99.05,99.04
2025-07-22 10:00,MGLU3,Varejo,13.37,0.53,2.7,-0.024,3.962,0.82,0.85,1.176,0.7000000000000001,98.89,99.05
2025-07-22 10:00,LREN3,Varejo,27.37,0.79,1.76,-0.008,3.171,0.723,0.758,1.244,1.24,99.25,99.59
2025-07-22 10:00,JBSS3,Alimentício,28.67,0.89,1.16,0.088,2.377,0.829,0.709,1.276,0.89,98.89,99.273
2025-07-22 10:00,GGBR4,Siderurgia,65.13,-0.6799999999999999,1.0999999999999999,-0.025,3.811,0.792,0.778,1.216,1.4000000000000001,98.66,99.094
2025-07-22 10:00,RADL3,Telecom,48.48,0.13,1.6400000000000001,-0.038,4.087,0.842,0.789,1.228,0.7799999999999999,99.31,99.604
2025-07-22 10:00,RENT3,Tecnologia,19.41,0.44,1.43,-0.045,3.975,0.853,0.613,1.279,1.24,99.38,99.571
2025-07-22 10:00,VVAR3,Varejo,28.25,1.6099999999999999,0.58,0.173,2.738,0.856,0.816,1.247,1.41,98.79,99.793
